Time,Voltage
0.0,-0.04508661809603615
0.0001000050002500125,-0.03861964330935455
0.000200010000500025,-0.013176049436052596
0.0003000150007500375,0.00020748934881882253
0.00040002000100005,-0.01099709666069431
0.0005000250012500625,0.07987326177472406
0.000600030001500075,-0.02596397681369779
0.0007000350017500875,0.02287515436387199
0.0008000400020001,-0.01718177628422459
0.0009000450022501125,0.006563061487577105
0.001000050002500125,-0.08862833707022547
0.0011000550027501375,-0.004426999909960946
0.00120006000300015,-0.008315132291834932
0.0013000650032501625,-0.024063051895098286
0.001400070003500175,0.0025277190529953823
0.0015000750037501875,0.1135108319892102
0.0016000800040002,-0.005114642336046168
0.0017000850042502124,-0.00126863248258825
0.001800090004500225,0.03197796494541768
0.0019000950047502374,-0.07085870185876285
0.00200010000500025,-0.04362854829661797
0.0021001050052502626,-0.0006592095770605547
0.002200110005500275,-0.05308879596878615
0.0023001150057502875,-0.08460267645467333
0.0024001200060003,0.02983046357094281
0.0025001250062503125,0.04938290713490224
0.002600130006500325,0.00042421051199579077
0.0027001350067503375,0.07454051410692557
0.00280014000700035,0.03986403126141974
0.0029001450072503624,0.011327062708896517
0.003000150007500375,0.05227179340188272
0.0031001550077503874,0.0030643904409433168
0.0032001600080004,-0.053579907135436915
0.0033001650082504124,0.011633389637396824
0.003400170008500425,0.08292511391548735
0.0035001750087504373,0.029436550447909438
0.00360018000900045,0.029797243457807973
0.0037001850092504623,0.12949460855509515
0.003800190009500475,0.1893576467972358
0.0039001950097504873,0.2366085893178182
0.0040002000100005,0.27373061929365416
0.004100205010250512,0.27085394826468834
0.004200210010500525,0.29476921970588255
0.004300215010750537,0.4093151434207339
0.00440022001100055,0.3921143169596118
0.004500225011250562,0.6046999067728472
0.004600230011500575,0.5588496646168175
0.004700235011750587,0.766158323239523
0.0048002400120006,0.803978988391899
0.004900245012250612,0.9464015921312814
0.005000250012500625,1.0463844005319953
0.005100255012750637,1.1841835586856642
0.00520026001300065,1.402966804401502
0.005300265013250662,1.5470336236556501
0.005400270013500675,1.8032859231210858
0.005500275013750687,1.9889553215310767
0.0056002800140007,2.1821300339165495
0.005700285014250712,2.5443566969485114
0.005800290014500725,2.7702654710903962
0.005900295014750737,3.0389808721544687
0.00600030001500075,3.406089642479686
0.006100305015250762,3.7627737615567893
0.006200310015500775,4.007833203001608
0.006300315015750787,4.330822077391199
0.0064003200160008,4.875015628711134
0.006500325016250813,5.231043628182165
0.006600330016500825,5.554893216988367
0.006700335016750838,5.955651514434749
0.00680034001700085,6.473314664835074
0.006900345017250863,6.94628118185329
0.007000350017500875,7.212815552371561
0.007100355017750888,7.7127402284753455
0.0072003600180009,8.109488762380998
0.0073003650182509126,8.469357901300409
0.007400370018500925,8.852434696068695
0.0075003750187509375,9.17339358395973
0.00760038001900095,9.557456850825599
0.0077003850192509625,9.896094132057975
0.0078003900195009745,10.1536464038594
0.007900395019750987,10.403664646277566
0.008000400020001,10.713806905283302
0.008100405020251012,10.751457849097763
0.008200410020501024,10.958888688625208
0.008300415020751037,11.07885121627421
0.00840042002100105,11.279138853761339
0.008500425021251062,11.136804380298505
0.008600430021501074,11.127222206269263
0.008700435021751086,11.101059409655921
0.0088004400220011,11.006019705633848
0.008900445022251112,10.789566099814376
0.009000450022501124,10.728877083071302
0.009100455022751136,10.425667733488478
0.00920046002300115,10.18650602819726
0.009300465023251162,9.992593706064449
0.009400470023501174,9.499028870276891
0.009500475023751186,9.197993786957825
0.0096004800240012,8.865919130305052
0.009700485024251212,8.492178245968274
0.009800490024501224,8.092608613356237
0.009900495024751238,7.688286394060981
0.01000050002500125,7.21388363708435
0.010100505025251262,6.857868628901978
0.010200510025501274,6.4532966590935805
0.010300515025751288,5.966354393903909
0.0104005200260013,5.588321505962377
0.010500525026251312,5.273815615279386
0.010600530026501324,4.840649871421478
0.010700535026751338,4.412897026665624
0.01080054002700135,4.158368797982991
0.010900545027251362,3.810590653517402
0.011000550027501374,3.3188141730742764
0.011100555027751388,3.0805162868536478
0.0112005600280014,2.805191138666564
0.011300565028251412,2.5126178696489645
0.011400570028501424,2.287362763030662
0.011500575028751438,2.0039617971145565
0.01160058002900145,1.7859222747455172
0.011700585029251462,1.6281417952011443
0.011800590029501474,1.401790383351139
0.011900595029751488,1.263229095818204
0.0120006000300015,0.9846335783530822
0.012100605030251512,0.9301072574159709
0.012200610030501524,0.790270068897605
0.012300615030751538,0.7576318667939601
0.01240062003100155,0.5871639577803184
0.012500625031251562,0.49270815303957244
0.012600630031501574,0.45653473018629254
0.012700635031751588,0.34236616267476777
0.0128006400320016,0.3723316334612591
0.012900645032251612,0.28449621208183395
0.013000650032501625,0.23117809625872812
0.013100655032751637,0.28444520022025027
0.01320066003300165,0.18782082035611286
0.013300665033251662,0.09476301629880043
0.013400670033501675,0.06742091438864861
0.013500675033751687,0.13294641260392606
0.0136006800340017,-0.020425343672848154
0.013700685034251711,-0.010365540557066646
0.013800690034501725,0.08249383725406298
0.013900695034751737,-0.0370168388477233
0.01400070003500175,-0.03159836082311557
0.014100705035251761,-0.0572060690153122
0.014200710035501775,0.001331990980546534
0.014300715035751787,-0.023944614973194108
0.0144007200360018,0.031682577188027396
0.014500725036251811,0.02588815974536763
0.014600730036501825,0.059029188932122674
0.014700735036751837,-0.01113182110251218
0.01480074003700185,0.016845113696418085
0.014900745037251861,-0.014378881359177038
0.015000750037501875,0.09020508093285537
0.015100755037751887,0.01862075957358746
0.0152007600380019,0.01041729310942766
0.015300765038251911,0.0032012900718903664
0.015400770038501925,-0.07690990442082977
0.015500775038751937,0.05979000591237248
0.015600780039001949,-0.02303979836327824
0.01570078503925196,-0.01458987609938415
0.015800790039501973,0.03320538810607592
0.015900795039751985,-0.039634951983526095
0.016000800040002,0.04138799459324459
0.016100805040252013,0.0008201549224961271
0.016200810040502025,-0.013252985712728949
0.016300815040752037,-0.06754092307042502
0.01640082004100205,0.0042182051946505796
0.01650082504125206,-0.07017593653091428
0.016600830041502073,0.07600621594978381
0.01670083504175209,-0.00020279727571880998
0.0168008400420021,0.011075266356124693
0.016900845042252113,0.06505039191309266
0.017000850042502125,0.06675497450484955
0.017100855042752137,0.14418198922096245
0.01720086004300215,0.052149291614713086
0.01730086504325216,0.20124839201206812
0.017400870043502173,0.3288479659269364
0.01750087504375219,0.3306189908482896
0.0176008800440022,0.5050966997005192
0.017700885044252213,0.7265334889499814
0.017800890044502225,0.8693052368032496
0.017900895044752237,1.062225987581557
0.01800090004500225,1.2979607993494222
0.01810090504525226,1.58199993622287
0.018200910045502273,1.7880128913359465
0.01830091504575229,2.1419952222588114
0.0184009200460023,2.5914524716168876
0.018500925046252312,2.8237122673936006
0.018600930046502324,3.038042665091706
0.018700935046752337,3.3128074554126594
0.01880094004700235,3.4772911429768674
0.01890094504725236,3.5023573437875997
0.019000950047502373,3.5903287720541965
0.019100955047752388,3.580893732063465
0.0192009600480024,3.4841068712783976
0.019300965048252412,3.2510035922130323
0.019400970048502424,3.026073839216824
0.019500975048752436,2.7930237125188664
0.01960098004900245,2.5468729890951254
0.01970098504925246,2.1777861396134024
0.019800990049502476,1.9576545361054423
0.019900995049752488,1.5685884994257073
0.0200010000500025,1.3116630160983325
0.020101005050252512,1.0605033430325288
0.020201010050502524,0.858506721342519
0.020301015050752536,0.6143859956200604
0.02040102005100255,0.45319684974798147
0.02050102505125256,0.40705922953101775
0.020601030051502576,0.3346405030149968
0.020701035051752588,0.21294240929288916
0.0208010400520026,0.11074602290439474
0.020901045052252612,0.18706040349506958
0.021001050052502624,-0.01888519423158766
0.021101055052752636,0.09118512262614878
0.021201060053002648,0.027267179938870782
0.02130106505325266,-0.043909672769574276
0.021401070053502676,0.018341051596688765
0.021501075053752688,-0.04814099493608159
0.0216010800540027,-0.04114428880866912
0.021701085054252712,-0.07261516813908375
0.021801090054502724,0.08001795150588743
0.021901095054752736,-0.0388729853670707
0.022001100055002748,0.011919990946166624
0.02210110505525276,0.052014616182416616
0.022201110055502776,0.06149250907184539
0.022301115055752788,0.08291578037863045
0.0224011200560028,0.06289460077280835
0.02250112505625281,0.07167425396925778
0.022601130056502824,-0.08849624563397113
0.022701135056752836,-0.04558509729827294
0.022801140057002848,0.0005180580921452026
0.022901145057252863,0.07701688442055947
0.023001150057502875,0.04101924260265941
0.023101155057752887,-0.043673318802459435
0.0232011600580029,-0.05623979692887817
0.02330116505825291,-0.05242094470841997
0.023401170058502924,-0.002338276024699488
0.023501175058752936,-0.017968939175848894
0.023601180059002948,-0.045257080082017564
0.023701185059252963,0.0075248459297846005
0.023801190059502975,0.02400732882998383
0.023901195059752987,-0.01346319444840766
0.024001200060003,-0.03169181033632902
0.02410120506025301,-0.04132561536152854
0.024201210060503024,0.09598791421947506
0.024301215060753036,0.04044732865968322
0.024401220061003048,0.05313717217682637
0.024501225061253063,-0.12100434865949129
0.024601230061503075,-0.010766774768655512
0.024701235061753087,-0.013353534878857131
0.0248012400620031,-0.04043565851474705
0.02490124506225311,-0.03210137481704078
0.025001250062503123,-0.007725220855390272
0.025101255062753135,-0.034484257473692624
0.025201260063003147,0.05597145873145156
0.025301265063253163,0.08108079080346697
0.025401270063503175,0.03182624354763327
0.025501275063753187,-0.011439602706537896
0.0256012800640032,-0.02396024390054052
0.02570128506425321,-0.0376011918360394
0.025801290064503223,-0.009251472312156353
0.025901295064753235,-0.02478714606443414
0.02600130006500325,-0.00403436265279088
0.026101305065253263,-0.055865652551892866
0.026201310065503275,0.15854069564408513
0.026301315065753287,0.029243700569232114
0.0264013200660033,0.05550538973564659
0.02650132506625331,0.018920611551643388
0.026601330066503323,-0.021516108262023798
0.026701335066753335,0.2121296884189049
0.02680134006700335,0.24822936611462695
0.026901345067253363,0.44034554175115254
0.027001350067503375,0.6733761002489982
0.027101355067753387,0.7188826903265595
0.0272013600680034,1.0406294084327705
0.02730136506825341,1.1492505225485898
0.027401370068503423,1.56573234575991
0.027501375068753435,1.9534275295670955
0.02760138006900345,2.264400483853502
0.027701385069253463,2.5143134884837592
0.027801390069503475,2.884028911385573
0.027901395069753487,3.070302706988002
0.0280014000700035,3.404228857153009
0.02810140507025351,3.565381297199352
0.028201410070503523,3.511624426525867
0.028301415070753535,3.536879279175585
0.02840142007100355,3.2757459445915136
0.028501425071253562,3.140149738488166
0.028601430071503574,2.893452897333129
0.028701435071753587,2.5572190651375286
0.0288014400720036,2.2269938521480586
0.02890144507225361,1.812182839081097
0.029001450072503623,1.5000770082433752
0.029101455072753638,1.1538332420855097
0.02920146007300365,1.0252563676209736
0.029301465073253662,0.7134410176040529
0.029401470073503674,0.542423723313273
0.029501475073753686,0.35772992006166754
0.0296014800740037,0.2843085437065565
0.02970148507425371,0.27227646858616406
0.029801490074503723,0.13938059080380916
0.029901495074753738,0.1281820011440035
0.03000150007500375,0.022116163781663985
0.030101505075253762,-0.006984850726013486
0.030201510075503774,0.02362518150272279
0.030301515075753786,-0.0015846185765930366
0.0304015200760038,-0.026552248168006894
0.03050152507625381,0.012165997147733814
0.030601530076503822,-0.04032488265468435
0.030701535076753838,0.03946555477956696
0.03080154007700385,0.005799513255460999
0.030901545077253862,0.05037607040440681
0.031001550077503874,-0.07038561641073589
0.031101555077753886,-0.0329971312923314
0.031201560078003898,-0.11361023448269673
0.031301565078253914,-0.03316175830794972
0.03140157007850392,0.03372148194652657
0.03150157507875394,0.02892731079102145
0.031601580079003946,0.03371587444863257
0.03170158507925396,-0.05751317075073028
0.03180159007950397,-0.022532595950505007
0.031901595079753986,0.04038738107417516
0.032001600080004,0.004243117643606131
0.03210160508025401,-0.04476440677390669
0.032201610080504026,0.03500775293862203
0.032301615080754034,0.04501597022794739
0.03240162008100405,0.0356583954669094
0.03250162508125406,0.0431066346840847
0.032601630081504074,0.0897712540760529
0.03270163508175409,-0.022902034590878747
0.0328016400820041,0.05303092824499126
0.03290164508225411,0.01200244340011184
0.03300165008250412,-0.014939142868349927
0.03310165508275414,-0.019426205563262747
0.033201660083004146,0.04158153040672473
0.03330166508325416,0.03884049192310515
0.03340167008350418,-0.012195425056903417
0.033501675083754186,0.04004019201859268
0.0336016800840042,-0.00371136104191103
0.03370168508425421,0.06867139750396781
0.033801690084504225,0.010790788170675462
0.033901695084754234,0.03658484853703703
0.03400170008500425,0.011104333553670347
0.03410170508525426,-0.03486778120851471
0.034201710085504274,0.024687950195175293
0.03430171508575429,0.024481310045192925
0.0344017200860043,0.03367653707033565
0.03450172508625431,0.03263992499811585
0.03460173008650432,0.003933189051577717
0.03470173508675434,0.037858064581660515
0.034801740087004346,-0.02411338801984697
0.03490174508725436,0.013363710845015718
0.03500175008750438,0.07916404154895847
0.035101755087754385,-0.042368258989183505
0.0352017600880044,-0.03934759633327665
0.03530176508825441,-0.007147689810838394
0.035401770088504425,-0.022977453763134825
0.035501775088754434,0.0803248977531498
0.03560178008900445,-0.031515295012401794
0.035701785089254465,0.0969015797775119
0.03580179008950447,-0.02791058620418381
0.03590179508975449,-0.019649528266119282
0.0360018000900045,-0.014579630115238022
0.03610180509025451,-0.026749857282983337
0.03620181009050452,0.02160964327374644
0.03630181509075454,0.007081698073763045
0.036401820091004546,-0.02977585127658701
0.03650182509125456,-0.05606242772899766
0.03660183009150458,-0.1088275072344286
0.036701835091754585,-0.06065280129686548
0.0368018400920046,-0.056693244874098686
0.03690184509225461,0.06029047620803586
0.037001850092504625,-0.013061917214791685
0.03710185509275463,0.11277627309127927
0.03720186009300465,-0.022046211775356876
0.037301865093254664,0.022800741731715646
0.03740187009350467,0.02250308725336514
0.03750187509375469,0.031653772293399475
0.0376018800940047,-0.000989462993691328
0.03770188509425471,-0.01133376072918762
0.03780189009450472,-0.0382618150395022
0.03790189509475474,0.04352194804491727
0.038001900095004745,0.03155338733783464
0.03810190509525476,-0.034531198964467255
0.038201910095504776,-0.005935844906918194
0.038301915095754785,0.023359955319970524
0.0384019200960048,-0.008483378262627643
0.03850192509625481,0.016194656085383657
0.038601930096504825,0.06310106875988143
0.03870193509675483,-0.08756640391803995
0.03880194009700485,0.06385277447945378
0.038901945097254864,-0.017641005114012658
0.03900195009750487,0.023964823689294423
0.03910195509775489,0.012596752918970559
0.0392019600980049,0.024859708884898895
0.03930196509825491,0.03640820145197584
0.03940197009850492,-0.08299726629984604
0.039501975098754936,0.018737023694912147
0.03960198009900495,-0.027923685254005993
0.03970198509925496,-0.03008279953081305
0.039801990099504976,0.01664629393523383
0.039901995099754985,0.07156655844831734
0.040002000100005,0.02530310068123295
0.04010200510025501,0.07849599080681813
0.040202010100505024,-0.0493652840819396
0.04030201510075503,0.02147480174006911
0.04040202010100505,0.0537251990910832
0.040502025101255064,-0.026471304846496343
0.04060203010150507,-0.006392545085434082
0.04070203510175509,-0.012250837626743439
0.0408020401020051,0.04172320749307163
0.04090204510225511,-0.007643645152271521
0.04100205010250512,0.0035022424830117925
0.041102055102755136,-0.08939903274261733
0.04120206010300515,-0.08638556600639602
0.04130206510325516,0.1091610631274559
0.041402070103505176,-0.010699354795149777
0.041502075103755184,0.026113203470997604
0.0416020801040052,0.03932426890342152
0.04170208510425521,-0.022213028964056143
